title,start_time,end_time,description,exercise_title,set_index,set_type,weight_lbs,reps,distance_miles,duration_seconds,muscle_group
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Incline Bench Press (Dumbbell),1,normal,20,10,,,Chest
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Cable Fly Crossovers,0,normal,10,15,,,Chest
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Cable Fly Crossovers,1,normal,20,10,,,Chest
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Cable Fly Crossovers,2,normal,30,7,,,Chest
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Triceps Pushdown,0,normal,20,12,,,Triceps
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Triceps Pushdown,1,normal,25,9,,,Triceps
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Triceps Pushdown,2,normal,25,9,,,Triceps
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Triceps Extension (Machine),0,normal,30,15,,,Triceps
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Triceps Extension (Machine),1,normal,40,10,,,Triceps
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Triceps Extension (Machine),2,normal,50,7,,,Triceps
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Butterfly (Pec Deck),0,normal,25,12,,,Chest
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Butterfly (Pec Deck),1,normal,40,8,,,Chest
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Stretching,0,normal,,,,185,Other
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Triceps Kickback (Dumbbell),0,normal,10,8,,,Triceps
Day 1 (Chest and triceps),"23 Mar 2025, 20:36","23 Mar 2025, 21:27",,Triceps Kickback (Dumbbell),1,normal,10,8,,,Triceps
Afternoon workout 💪,"22 Mar 2025, 05:54","22 Mar 2025, 06:46",,Cycling,0,normal,,,1.6,600,Cardio
Afternoon workout 💪,"22 Mar 2025, 05:54","22 Mar 2025, 06:46",,Cycling,1,normal,,,1,420,Cardio
Afternoon workout 💪,"22 Mar 2025, 05:54","22 Mar 2025, 06:46",,Hiking,0,normal,,,0.93,900,Cardio
Afternoon workout 💪,"22 Mar 2025, 05:54","22 Mar 2025, 06:46",,Hiking,1,normal,,,1,1200,Cardio
Evening workout 🏋️,"14 Mar 2025, 12:00","14 Mar 2025, 12:45",,Leg Press (Machine),0,normal,118,10,,,Quadriceps
Evening workout 🏋️,"14 Mar 2025, 12:00","14 Mar 2025, 12:45",,Leg Press (Machine),1,normal,188,7,,,Quadriceps
Evening workout 🏋️,"14 Mar 2025, 12:00","14 Mar 2025, 12:45",,Leg Press (Machine),2,normal,208,5,,,Quadriceps
Evening workout 🏋️,"14 Mar 2025, 12:00","14 Mar 2025, 12:45",,Leg Press (Machine),3,normal,218,5,,,Quadriceps
Evening workout 🏋️,"14 Mar 2025, 12:00","14 Mar 2025, 12:45",,Mountain Climber,0,normal,,30,,,Full Body
Evening workout 🏋️,"14 Mar 2025, 12:00","14 Mar 2025, 12:45",,Lunge (Dumbbell),0,normal,20,10,,,Quadriceps
Evening workout 🏋️,"14 Mar 2025, 12:00","14 Mar 2025, 12:45",,Lunge (Dumbbell),1,normal,30,9,,,Quadriceps
Evening workout 🏋️,"14 Mar 2025, 12:00","14 Mar 2025, 12:45",,Deadlift (Barbell),0,normal,50,10,,,Hamstrings
Evening workout 🏋️,"14 Mar 2025, 12:00","14 Mar 2025, 12:45",,Clean and Jerk,0,normal,50,6,,,Full Body
Evening workout 🏋️,"14 Mar 2025, 12:00","14 Mar 2025, 12:45",,Running,0,normal,,,0.1,60,Cardio
Evening workout 🏋️,"14 Mar 2025, 12:00","14 Mar 2025, 12:45",,Running,1,normal,,,0.1,60,Cardio
Evening workout 🏋️,"14 Mar 2025, 12:00","14 Mar 2025, 12:45",,Squat (Barbell),0,normal,50,7,,,Quadriceps
Evening workout 🏋️,"14 Mar 2025, 12:00","14 Mar 2025, 12:45",,Squat (Barbell),1,normal,50,7,,,Quadriceps
Afternoon workout 💪,"16 Mar 2025, 17:10","16 Mar 2025, 18:17",,Running,0,normal,,,0.8,600,Cardio
Afternoon workout 💪,"16 Mar 2025, 17:10","16 Mar 2025, 18:17",,Spinning,0,normal,,,,605,Cardio
Afternoon workout 💪,"16 Mar 2025, 17:10","16 Mar 2025, 18:17",,Stretching,0,normal,,,,120,Other
Afternoon workout 💪,"16 Mar 2025, 17:10","16 Mar 2025, 18:17",,Deadlift (Barbell),0,normal,50,10,,,Hamstrings
Afternoon workout 💪,"16 Mar 2025, 17:10","16 Mar 2025, 18:17",,Deadlift (Barbell),1,normal,70,8,,,Hamstrings
Afternoon workout 💪,"16 Mar 2025, 17:10","16 Mar 2025, 18:17",,Deadlift (Barbell),2,normal,80,4,,,Hamstrings
Afternoon workout 💪,"16 Mar 2025, 17:10","16 Mar 2025, 18:17",,Clean and Jerk,0,normal,50,5,,,Full Body
Afternoon workout 💪,"16 Mar 2025, 17:10","16 Mar 2025, 18:17",,Clean and Jerk,1,normal,50,5,,,Full Body
Afternoon workout 💪,"16 Mar 2025, 17:10","16 Mar 2025, 18:17",,Clean and Jerk,2,normal,50,3,,,Full Body
Afternoon workout 💪,"16 Mar 2025, 17:10","16 Mar 2025, 18:17",,Overhead Press (Barbell),0,normal,40,7,,,Shoulders
Afternoon workout 💪,"15 Mar 2025, 12:00","15 Mar 2025, 12:47",,Plank,0,normal,,,,52,Abdominals
Afternoon workout 💪,"15 Mar 2025, 12:00","15 Mar 2025, 12:47",,Plank,1,normal,,,,42,Abdominals
Afternoon workout 💪,"15 Mar 2025, 12:00","15 Mar 2025, 12:47",,Push Up,0,normal,,10,,,Chest
Afternoon workout 💪,"15 Mar 2025, 12:00","15 Mar 2025, 12:47",,Push Up,1,normal,,15,,,Chest
Afternoon workout 💪,"15 Mar 2025, 12:00","15 Mar 2025, 12:47",,Running,0,normal,,,0.6,390,Cardio
Afternoon workout 💪,"15 Mar 2025, 12:00","15 Mar 2025, 12:47",,Running,1,normal,,,0.7,420,Cardio
Afternoon workout 💪,"15 Mar 2025, 12:00","15 Mar 2025, 12:47",,Walking,0,normal,,,0.9,780,Cardio
Afternoon workout 💪,"15 Mar 2025, 12:00","15 Mar 2025, 12:47",,Sit Up,0,normal,,10,,,Abdominals
Afternoon workout 💪,"15 Mar 2025, 12:00","15 Mar 2025, 12:47",,Sit Up,1,normal,,10,,,Abdominals
Afternoon workout 💪,"15 Mar 2025, 12:00","15 Mar 2025, 12:47",,Sit Up,2,normal,,10,,,Abdominals
Afternoon workout 💪,"15 Mar 2025, 12:00","15 Mar 2025, 12:47",,Russian Twist (Bodyweight),0,normal,,30,,,Abdominals
Afternoon workout 💪,"15 Mar 2025, 12:00","15 Mar 2025, 12:47",,Russian Twist (Bodyweight),1,normal,,30,,,Abdominals
Evening workout 🏋️,"12 Mar 2025, 10:28","12 Mar 2025, 11:59",,Skiing,0,normal,,,,600,Cardio
Evening workout 🏋️,"12 Mar 2025, 10:28","12 Mar 2025, 11:59",,Skiing,1,normal,,,,600,Cardio
Evening workout 🏋️,"12 Mar 2025, 10:28","12 Mar 2025, 11:59",,Skiing,2,normal,,,,600,Cardio
Evening workout 🏋️,"12 Mar 2025, 10:28","12 Mar 2025, 11:59",,Skiing,3,normal,,,,600,Cardio
Evening workout 🏋️,"12 Mar 2025, 10:28","12 Mar 2025, 11:59",,Skiing,4,normal,,,,600,Cardio
Evening workout 🏋️,"12 Mar 2025, 10:28","12 Mar 2025, 11:59",,Skiing,5,normal,,,,600,Cardio
Evening workout 🏋️,"12 Mar 2025, 10:28","12 Mar 2025, 11:59",,Skiing,6,normal,,,,600,Cardio
Evening workout 🏋️,"12 Mar 2025, 10:28","12 Mar 2025, 11:59",,Skiing,7,normal,,,,600,Cardio
Evening workout 🏋️,"12 Mar 2025, 10:28","12 Mar 2025, 11:59",,Skiing,8,normal,,,,600,Cardio
Afternoon workout 💪,"11 Mar 2025, 14:27","11 Mar 2025, 15:48",,Skiing,0,normal,,,,600,Cardio
Afternoon workout 💪,"11 Mar 2025, 14:27","11 Mar 2025, 15:48",,Skiing,1,normal,,,,600,Cardio
Afternoon workout 💪,"11 Mar 2025, 14:27","11 Mar 2025, 15:48",,Skiing,2,normal,,,,600,Cardio
Afternoon workout 💪,"11 Mar 2025, 14:27","11 Mar 2025, 15:48",,Skiing,3,normal,,,,600,Cardio
Afternoon workout 💪,"11 Mar 2025, 14:27","11 Mar 2025, 15:48",,Skiing,4,normal,,,,600,Cardio
Afternoon workout 💪,"11 Mar 2025, 14:27","11 Mar 2025, 15:48",,Skiing,5,normal,,,,600,Cardio
Afternoon workout 💪,"11 Mar 2025, 14:27","11 Mar 2025, 15:48",,Skiing,6,normal,,,,600,Cardio
Afternoon workout 💪,"11 Mar 2025, 14:27","11 Mar 2025, 15:48",,Skiing,7,normal,,,,600,Cardio
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Yoga,0,normal,,,,326,Full Body
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Yoga,1,normal,,,,274,Full Body
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Warm Up,0,normal,,,,3,Cardio
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Hula Hoop,0,normal,,,,51,Cardio
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Hula Hoop,1,normal,,,,78,Cardio
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Glute Bridge,0,normal,,12,,,Glutes
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Glute Bridge,1,normal,,12,,,Glutes
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Glute Kickback on Floor,0,normal,,10,,,Glutes
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Glute Kickback on Floor,1,normal,,10,,,Glutes
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Glute Kickback on Floor,2,normal,,12,,,Glutes
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,High plank walk,0,normal,,,,30,Abdominals
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,High plank walk,1,normal,,,,35,Abdominals
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Ab Scissors,0,normal,,20,,,Abdominals
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Ab Scissors,1,normal,,20,,,Abdominals
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Ab Scissors,2,normal,,30,,,Abdominals
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Band Pullaparts,0,normal,,10,,,Shoulders
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Bicycle Crunch,0,normal,,10,,,Abdominals
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Bicycle Crunch,1,normal,,12,,,Abdominals
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Bird Dog,0,normal,,10,,,Glutes
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Bird Dog,1,normal,,12,,,Glutes
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Push Up,0,normal,,10,,,Chest
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Push Up,1,normal,,15,,,Chest
Late night workout 🌙,"8 Mar 2025, 23:20","9 Mar 2025, 00:01",,Squat (Band),0,normal,10,8,,,Quadriceps
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Warm Up,0,normal,,,,391,Cardio
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Front Squat,0,normal,6,10,,,Quadriceps
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Front Squat,1,normal,10,10,,,Quadriceps
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Gorilla Row (Kettlebell),0,normal,8,10,,,Upper Back
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Gorilla Row (Kettlebell),1,normal,16,10,,,Upper Back
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Kettlebell Swing,0,normal,16,10,,,Full Body
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Kettlebell Swing,1,normal,24,10,,,Full Body
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Farmers Walk,0,normal,48,,0.02,,Full Body
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Farmers Walk,1,normal,48,,0.02,,Full Body
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Plate Curl,0,normal,11,15,,,Biceps
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Plate Curl,1,normal,25,8,,,Biceps
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Kettlebell Curl,0,normal,16,15,,,Biceps
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Kettlebell Curl,1,normal,24,10,,,Biceps
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Hammer Curl (Dumbbell),0,normal,20,15,,,Biceps
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Hammer Curl (Dumbbell),1,normal,30,7,,,Biceps
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Deadlift (Barbell),0,normal,90,2,,,Hamstrings
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Deadlift (Barbell),1,normal,90,3,,,Hamstrings
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Overhead Press (Barbell),0,normal,40,8,,,Shoulders
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Standing Calf Raise (Machine),0,normal,90,15,,,Calves
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Standing Calf Raise (Machine),1,normal,110,10,,,Calves
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Pull Up (Assisted),0,normal,40,4,,,Lats
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Chest Press (Machine),0,normal,40,10,,,Chest
Evening workout 🏋️,"7 Mar 2025, 18:04","7 Mar 2025, 19:03",,Chest Press (Machine),1,normal,55,5,,,Chest
Evening workout 🏋️,"5 Mar 2025, 18:34","5 Mar 2025, 19:26",,Straight Leg Deadlift,0,normal,30,10,,,Hamstrings
Evening workout 🏋️,"5 Mar 2025, 18:34","5 Mar 2025, 19:26",,Overhead Press (Barbell),0,normal,30,10,,,Shoulders
Evening workout 🏋️,"5 Mar 2025, 18:34","5 Mar 2025, 19:26",,Deadlift (Barbell),0,normal,50,10,,,Hamstrings
Evening workout 🏋️,"5 Mar 2025, 18:34","5 Mar 2025, 19:26",,Clean and Jerk,0,normal,50,5,,,Full Body
Evening workout 🏋️,"5 Mar 2025, 18:34","5 Mar 2025, 19:26",,Clean and Jerk,1,normal,50,5,,,Full Body
Evening workout 🏋️,"5 Mar 2025, 18:34","5 Mar 2025, 19:26",,Clean and Jerk,2,normal,50,5,,,Full Body
Evening workout 🏋️,"5 Mar 2025, 18:34","5 Mar 2025, 19:26",,Lying Leg Curl (Machine),0,normal,20,9,,,Hamstrings
Evening workout 🏋️,"5 Mar 2025, 18:34","5 Mar 2025, 19:26",,Lying Leg Curl (Machine),1,normal,20,9,,,Hamstrings
Evening workout 🏋️,"5 Mar 2025, 18:34","5 Mar 2025, 19:26",,Lying Leg Curl (Machine),2,normal,30,7,,,Hamstrings
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Face Pull,0,normal,27.5,12,,,Shoulders
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Face Pull,1,normal,32.5,8,,,Shoulders
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Face Pull,2,normal,37.5,7,,,Shoulders
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Plate Front Raise,0,normal,25,10,,,Biceps
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Plate Front Raise,1,normal,25,10,,,Biceps
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Seated Shoulder Press (Machine),0,normal,15,12,,,Shoulders
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Seated Shoulder Press (Machine),1,normal,30,9,,,Shoulders
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Seated Shoulder Press (Machine),2,normal,45,5,,,Shoulders
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Back Extension (Machine),0,normal,100,10,,,Lower Back
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Back Extension (Machine),1,normal,115,8,,,Lower Back
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Back Extension (Machine),2,normal,130,6,,,Lower Back
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Lat Pulldown (Cable),0,normal,45,15,,,Lats
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Lat Pulldown (Cable),1,normal,60,10,,,Lats
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Lat Pulldown (Cable),2,normal,60,10,,,Lats
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Pull Up (Assisted),0,normal,55,10,,,Lats
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Pull Up (Assisted),1,normal,55,10,,,Lats
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Pull Up (Assisted),2,normal,40,8,,,Lats
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Back Extension (Hyperextension),0,normal,,10,,,Lower Back
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Back Extension (Hyperextension),1,normal,,10,,,Lower Back
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Lateral Raise (Machine),0,normal,20,14,,,Shoulders
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Lateral Raise (Machine),1,normal,30,12,,,Shoulders
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Lateral Raise (Machine),2,normal,40,8,,,Shoulders
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Deadlift (Barbell),0,normal,64,6,,,Hamstrings
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Deadlift (Barbell),1,normal,64,7,,,Hamstrings
Day 2 (Shoulder and back ),"3 Mar 2025, 20:42","3 Mar 2025, 21:38",,Deadlift (Barbell),2,normal,64,7,,,Hamstrings
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Bench Press (Barbell),0,normal,54.09,10,,,Chest
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Bench Press (Barbell),1,normal,64.09,8,,,Chest
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Bench Press (Barbell),2,normal,64.09,8,,,Chest
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Incline Bench Press (Dumbbell),0,normal,30,10,,,Chest
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Incline Bench Press (Dumbbell),1,normal,30,10,,,Chest
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Incline Bench Press (Dumbbell),2,normal,40,9,,,Chest
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Triceps Pushdown,0,normal,20,10,,,Triceps
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Triceps Pushdown,1,normal,25,10,,,Triceps
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Triceps Pushdown,2,normal,25,10,,,Triceps
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Bench Dip,0,normal,,10,,,Triceps
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Triceps Extension (Machine),0,normal,30,12,,,Triceps
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Triceps Extension (Machine),1,normal,40,9,,,Triceps
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Triceps Extension (Machine),2,normal,50,7,,,Triceps
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Butterfly (Pec Deck),0,normal,25,12,,,Chest
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Butterfly (Pec Deck),1,normal,40,10,,,Chest
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Butterfly (Pec Deck),2,normal,40,9,,,Chest
Day 1 (Chest and triceps),"1 Mar 2025, 18:10","1 Mar 2025, 19:14",,Warm Up,0,normal,,,,185,Cardio
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Kettlebell Swing,0,normal,16,12,,,Full Body
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Kettlebell Swing,1,normal,24,10,,,Full Body
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Kettlebell Swing,2,normal,32,8,,,Full Body
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Lunge (Barbell),0,normal,11,10,,,Quadriceps
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Lunge (Barbell),1,normal,16,10,,,Quadriceps
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Lunge (Barbell),2,normal,22,10,,,Quadriceps
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Bent Over Row (Dumbbell),0,normal,20,10,,,Upper Back
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Bent Over Row (Dumbbell),1,normal,20,10,,,Upper Back
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Bent Over Row (Dumbbell),2,normal,24,10,,,Upper Back
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Yoga,0,normal,,,,404,Full Body
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Sit Up,0,normal,,10,,,Abdominals
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Sit Up,1,normal,,10,,,Abdominals
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Plank,0,normal,,,,49,Abdominals
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Plank,1,normal,,,,44,Abdominals
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,V Up,0,normal,,10,,,Abdominals
Afternoon workout 💪,"28 Feb 2025, 18:09","28 Feb 2025, 18:59",,Cycling,0,normal,,,0.9,360,Cardio
Afternoon workout 💪,"25 Feb 2025, 16:54","25 Feb 2025, 17:56",,Treadmill,0,normal,,,0.43,510,Cardio
Afternoon workout 💪,"25 Feb 2025, 16:54","25 Feb 2025, 17:56",,Warm Up,0,normal,,,,600,Cardio
Afternoon workout 💪,"25 Feb 2025, 16:54","25 Feb 2025, 17:56",,Clean and Jerk,0,normal,50,10,,,Full Body
Afternoon workout 💪,"25 Feb 2025, 16:54","25 Feb 2025, 17:56",,Clean and Jerk,1,normal,50,10,,,Full Body
Afternoon workout 💪,"25 Feb 2025, 16:54","25 Feb 2025, 17:56",,Split Jerk,0,normal,30,10,,,Full Body
Afternoon workout 💪,"25 Feb 2025, 16:54","25 Feb 2025, 17:56",,Split Jerk,1,normal,40,10,,,Full Body
Afternoon workout 💪,"25 Feb 2025, 16:54","25 Feb 2025, 17:56",,Ab Wheel,0,normal,,5,,,Abdominals
Afternoon workout 💪,"25 Feb 2025, 16:54","25 Feb 2025, 17:56",,Ab Wheel,1,normal,,5,,,Abdominals
Afternoon workout 💪,"25 Feb 2025, 16:54","25 Feb 2025, 17:56",,Sit Up,0,normal,,15,,,Abdominals
Afternoon workout 💪,"25 Feb 2025, 16:54","25 Feb 2025, 17:56",,Sit Up,1,normal,,10,,,Abdominals
Afternoon workout 💪,"24 Feb 2025, 16:44","24 Feb 2025, 17:29",,Dead Bug,0,normal,,10,,,Abdominals
Afternoon workout 💪,"24 Feb 2025, 16:44","24 Feb 2025, 17:29",,Plank,0,normal,,,,30,Abdominals
Afternoon workout 💪,"24 Feb 2025, 16:44","24 Feb 2025, 17:29",,Spiderman,0,normal,,10,,,Abdominals
Afternoon workout 💪,"24 Feb 2025, 16:44","24 Feb 2025, 17:29",,V Up,0,normal,,10,,,Abdominals
Afternoon workout 💪,"24 Feb 2025, 16:44","24 Feb 2025, 17:29",,Bird Dog,0,normal,,15,,,Glutes
Afternoon workout 💪,"24 Feb 2025, 16:44","24 Feb 2025, 17:29",,Crunch (Machine),0,normal,30,10,,,Abdominals
Afternoon workout 💪,"24 Feb 2025, 16:44","24 Feb 2025, 17:29",,Crunch (Machine),1,normal,40,10,,,Abdominals
Afternoon workout 💪,"24 Feb 2025, 16:44","24 Feb 2025, 17:29",,Yoga,0,normal,,,,300,Full Body
Afternoon workout 💪,"24 Feb 2025, 16:44","24 Feb 2025, 17:29",,Kettlebell Swing,0,normal,16,12,,,Full Body
Afternoon workout 💪,"24 Feb 2025, 16:44","24 Feb 2025, 17:29",,Kettlebell Swing,1,normal,24,10,,,Full Body
Afternoon workout 💪,"24 Feb 2025, 16:44","24 Feb 2025, 17:29",,Plate Curl,0,normal,16,12,,,Biceps
Afternoon workout 💪,"24 Feb 2025, 16:44","24 Feb 2025, 17:29",,Kettlebell Snatch,0,normal,16,8,,,Full Body
Afternoon workout 💪,"24 Feb 2025, 16:44","24 Feb 2025, 17:29",,Kettlebell Snatch,1,normal,16,8,,,Full Body
Evening workout 🏋️,"22 Feb 2025, 19:35","22 Feb 2025, 20:35",,Cycling,0,normal,,,1,420,Cardio
