title,start_time,end_time,description,exercise_title,set_index,set_type,weight_lbs,reps,distance_miles,duration_seconds,muscle_group
Day 2 (Shoulder and back ),"7 Jan 2024, 01:48","7 Jan 2024, 02:52",,Treadmill,0,normal,,,0.65,600,Cardio
Day 2 (Shoulder and back ),"7 Jan 2024, 01:48","7 Jan 2024, 02:52",,Back Extension (Hyperextension),0,normal,,10,,,Lower Back
Day 2 (Shoulder and back ),"7 Jan 2024, 01:48","7 Jan 2024, 02:52",,Back Extension (Hyperextension),1,normal,,10,,,Lower Back
Day 2 (Shoulder and back ),"7 Jan 2024, 01:48","7 Jan 2024, 02:52",,Seated Row (Machine),0,normal,,10,,,Upper Back
Day 2 (Shoulder and back ),"7 Jan 2024, 01:48","7 Jan 2024, 02:52",,Seated Row (Machine),1,normal,,8,,,Upper Back
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Seated Leg Curl (Machine),0,normal,46.3,13,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Seated Leg Curl (Machine),1,normal,46.3,10,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Seated Leg Curl (Machine),2,normal,61.73,15,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Leg Press Horizontal (Machine),0,normal,74.96,12,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Leg Press Horizontal (Machine),1,normal,94.8,12,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Bulgarian Split Squat,0,normal,17.64,8,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Bulgarian Split Squat,1,normal,17.64,8,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Leg Extension (Machine),0,normal,30.86,12,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Leg Extension (Machine),1,normal,46.3,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Leg Extension (Machine),2,normal,61.73,9,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Single Leg Standing Calf Raise (Machine),0,normal,74.96,12,,,Calves
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Single Leg Standing Calf Raise (Machine),1,normal,94.8,10,,,Calves
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Single Leg Standing Calf Raise (Machine),2,normal,114.64,10,,,Calves
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Hip Adduction (Machine),0,normal,33.07,12,,,Adductors
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Hip Adduction (Machine),1,normal,44.09,12,,,Adductors
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Hip Adduction (Machine),2,normal,55.12,8,,,Adductors
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Hip Abduction (Machine),0,normal,44.09,10,,,Abductors
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Hip Abduction (Machine),1,normal,55.12,12,,,Abductors
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Hip Abduction (Machine),2,normal,66.14,8,,,Abductors
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Elliptical Trainer,0,normal,,,0.33,332,Cardio
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Treadmill,0,normal,,,0.62,576,Cardio
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Single Leg Hip Thrust (Dumbbell),0,normal,8.82,6,,,Glutes
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Bicycle Crunch Raised Legs,0,normal,,10,,,Abdominals
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Bicycle Crunch Raised Legs,1,normal,,10,,,Abdominals
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Bird Dog,0,normal,,10,,,Glutes
Day 3  (Legs Adductors Calves Hams),"6 Jan 2024, 03:24","6 Jan 2024, 04:25",,Dead Hang,0,normal,,,,10,Upper Back
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Bench Press (Dumbbell),0,normal,19.84,15,,,Chest
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Bench Press (Dumbbell),1,normal,26.46,12,,,Chest
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Bench Press (Dumbbell),2,normal,30.86,10,,,Chest
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Chest Fly (Dumbbell),0,normal,17.64,10,,,Chest
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Chest Fly (Dumbbell),1,normal,17.64,8,,,Chest
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Chest Fly (Dumbbell),2,normal,17.64,10,,,Chest
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Push Up,0,normal,,8,,,Chest
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Push Up,1,normal,,8,,,Chest
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Push Up,2,normal,,8,,,Chest
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Cable Fly Crossovers,0,normal,19.84,10,,,Chest
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Cable Fly Crossovers,1,normal,19.84,10,,,Chest
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Cable Fly Crossovers,2,normal,19.84,10,,,Chest
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Triceps Rope Pushdown,0,normal,9.92,10,,,Triceps
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Triceps Rope Pushdown,1,normal,9.92,10,,,Triceps
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Triceps Rope Pushdown,2,normal,9.92,12,,,Triceps
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Bench Dip,0,normal,,10,,,Triceps
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Bench Dip,1,normal,,10,,,Triceps
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Bench Dip,2,normal,,10,,,Triceps
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Triceps Extension (Dumbbell),0,normal,15.43,8,,,Triceps
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Triceps Extension (Dumbbell),1,normal,13.23,8,,,Triceps
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Triceps Extension (Dumbbell),2,normal,13.23,8,,,Triceps
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Treadmill,0,normal,,,0.68,810,Cardio
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Elliptical Trainer,0,normal,,,0.31,282,Cardio
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Cable Crunch,0,normal,24.91,10,,,Abdominals
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Chest Press (Machine),0,normal,30.86,12,,,Chest
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Chest Press (Machine),1,normal,30.86,11,,,Chest
Day 1 (Chest and triceps),"4 Jan 2024, 00:54","4 Jan 2024, 02:05",,Chest Press (Machine),2,normal,46.3,7,,,Chest
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Face Pull,0,normal,20.06,15,,,Shoulders
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Face Pull,1,normal,24.91,10,,,Shoulders
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Face Pull,2,normal,20.06,12,,,Shoulders
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Plate Front Raise,0,normal,11.02,15,,,Shoulders
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Plate Front Raise,1,normal,22.05,9,,,Shoulders
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Lateral Raise (Machine),0,normal,22.05,15,,,Shoulders
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Lateral Raise (Machine),1,normal,22.05,12,,,Shoulders
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Seated Shoulder Press (Machine),0,normal,33.07,15,,,Shoulders
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Seated Shoulder Press (Machine),1,normal,55.12,8,,,Shoulders
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Seated Shoulder Press (Machine),2,normal,44.09,10,,,Shoulders
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Dumbbell Row,0,normal,17.64,8,,,Upper Back
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Dumbbell Row,1,normal,17.64,8,,,Upper Back
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Dumbbell Row,2,normal,17.64,8,,,Upper Back
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Dumbbell Row,3,normal,17.64,8,,,Upper Back
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Dumbbell Row,4,normal,17.64,8,,,Upper Back
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Dumbbell Row,5,normal,17.64,8,,,Upper Back
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Back Extension (Machine),0,normal,77.16,15,,,Lower Back
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Back Extension (Machine),1,normal,92.59,12,,,Lower Back
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Back Extension (Machine),2,normal,108.03,8,,,Lower Back
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Lat Pulldown (Cable),0,normal,61.73,10,,,Lats
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Lat Pulldown (Cable),1,normal,46.3,15,,,Lats
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Lat Pulldown (Cable),2,normal,61.73,10,,,Lats
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Elliptical Trainer,0,normal,,,0.35,300,Cardio
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Rear Delt Reverse Fly (Machine),0,normal,15.43,10,,,Upper Back
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Rear Delt Reverse Fly (Machine),1,normal,30.86,7,,,Upper Back
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Treadmill,0,normal,,,0.62,610,Cardio
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Back Extension (Hyperextension),0,normal,,11,,,Lower Back
Day 2 (Shoulder and back ),"28 Dec 2023, 03:48","28 Dec 2023, 05:10",,Back Extension (Hyperextension),1,normal,,9,,,Lower Back
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Superman,0,normal,,10,,,Lower Back
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Superman,1,normal,,10,,,Lower Back
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Superman,2,normal,,10,,,Lower Back
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Bird Dog,0,normal,,10,,,Glutes
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Bird Dog,1,normal,,10,,,Glutes
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Glute Bridge,0,normal,,10,,,Glutes
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Glute Bridge,1,normal,,10,,,Glutes
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Glute Bridge,2,normal,,12,,,Glutes
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Glute Kickback on Floor,0,normal,,15,,,Glutes
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Glute Kickback on Floor,1,normal,,15,,,Glutes
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Hip Thrust,0,normal,,10,,,Glutes
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Hip Thrust,1,normal,,10,,,Glutes
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Lateral Lunge,0,normal,,10,,,Quadriceps
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Mountain Climber,0,normal,,15,,,Full Body
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Mountain Climber,1,normal,,15,,,Full Body
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Hula Hoop,0,normal,,,,90,Cardio
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Hula Hoop,1,normal,,,,60,Cardio
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Hula Hoop,2,normal,,,,60,Cardio
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,High Knees,0,normal,,10,,,Glutes
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,High Knees,1,normal,,10,,,Glutes
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Side Bend (Dumbbell),0,normal,4.41,10,,,Abdominals
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Side Bend (Dumbbell),1,normal,4.41,10,,,Abdominals
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Side Bend (Dumbbell),2,normal,4.41,10,,,Abdominals
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Single Leg Hip Thrust (Dumbbell),0,normal,4.41,8,,,Glutes
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Single Leg Hip Thrust (Dumbbell),1,normal,3.31,8,,,Glutes
Morning workout ☀️,"26 Dec 2023, 17:48","26 Dec 2023, 18:40",,Yoga,0,normal,,,,771,Full Body
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Seated Incline Curl (Dumbbell),0,normal,17.64,10,,,Biceps
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Seated Incline Curl (Dumbbell),1,normal,17.64,8,,,Biceps
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Seated Incline Curl (Dumbbell),2,normal,17.64,8,,,Biceps
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Bicep Curl (Dumbbell),0,normal,17.64,10,,,Biceps
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Bicep Curl (Dumbbell),1,normal,17.64,10,,,Biceps
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Bicep Curl (Dumbbell),2,normal,22.05,8,,,Biceps
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Hammer Curl (Dumbbell),0,normal,17.64,12,,,Biceps
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Hammer Curl (Dumbbell),1,normal,17.64,10,,,Biceps
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Hammer Curl (Dumbbell),2,normal,17.64,10,,,Biceps
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Russian Twist (Bodyweight),0,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Russian Twist (Bodyweight),1,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Cable Crunch,0,normal,20.06,15,,,Abdominals
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Cable Crunch,1,normal,24.91,12,,,Abdominals
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Cable Crunch,2,normal,24.91,12,,,Abdominals
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Crunch (Machine),0,normal,44.09,13,,,Abdominals
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Crunch (Machine),1,normal,44.09,12,,,Abdominals
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Crunch (Machine),2,normal,55.12,10,,,Abdominals
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Elliptical Trainer,0,normal,,,0.39,360,Cardio
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Cycling,0,normal,,,1.86,1200,Cardio
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Cycling,1,normal,,,1.86,1200,Cardio
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Chest Press (Machine),0,normal,30.86,8,,,Chest
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Yoga,0,normal,,,,956,Full Body
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Butterfly (Pec Deck),0,normal,15.43,10,,,Chest
Day 4 (biceps and abdomen ),"26 Dec 2023, 01:20","26 Dec 2023, 02:35",,Butterfly (Pec Deck),1,normal,15.43,10,,,Chest
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Lying Leg Curl (Machine),0,normal,26.46,10,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Lying Leg Curl (Machine),1,normal,26.46,10,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Leg Press Horizontal (Machine),0,normal,63.93,15,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Leg Press Horizontal (Machine),1,normal,90.39,12,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Leg Press Horizontal (Machine),2,normal,114.64,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Bulgarian Split Squat,0,normal,22.05,8,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Bulgarian Split Squat,1,normal,22.05,8,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Bulgarian Split Squat,2,normal,22.05,8,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Bulgarian Split Squat,3,normal,22.05,8,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Bulgarian Split Squat,4,normal,22.05,8,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Bulgarian Split Squat,5,normal,22.05,8,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Leg Extension (Machine),0,normal,26.46,15,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Leg Extension (Machine),1,normal,33.07,11,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Leg Extension (Machine),2,normal,39.68,9,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Single Leg Standing Calf Raise (Dumbbell),0,normal,22.05,10,,,Calves
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Single Leg Standing Calf Raise (Dumbbell),1,normal,44.09,10,,,Calves
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Single Leg Standing Calf Raise (Dumbbell),2,normal,39.68,12,,,Calves
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Hip Adduction (Machine),0,normal,30.86,15,,,Adductors
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Hip Adduction (Machine),1,normal,39.68,10,,,Adductors
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Hip Adduction (Machine),2,normal,39.68,12,,,Adductors
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Hip Abduction (Machine),0,normal,30.86,20,,,Abductors
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Hip Abduction (Machine),1,normal,39.68,12,,,Abductors
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Hip Abduction (Machine),2,normal,50.71,12,,,Abductors
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Elliptical Trainer,0,normal,,,0.31,298,Cardio
Day 3  (Legs Adductors Calves Hams),"25 Dec 2023, 02:44","25 Dec 2023, 03:44",,Cycling,0,normal,,,1.86,1200,Cardio
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Chest Fly (Dumbbell),0,normal,17.64,10,,,Chest
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Chest Fly (Dumbbell),1,normal,17.64,10,,,Chest
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Chest Fly (Dumbbell),2,normal,22.05,8,,,Chest
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Incline Bench Press (Dumbbell),0,normal,26.46,9,,,Chest
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Incline Bench Press (Dumbbell),1,normal,26.46,8,,,Chest
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Incline Bench Press (Dumbbell),2,normal,26.46,8,,,Chest
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Bench Press (Dumbbell),0,normal,26.46,10,,,Chest
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Bench Press (Dumbbell),1,normal,26.46,10,,,Chest
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Bench Press (Dumbbell),2,normal,26.46,10,,,Chest
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Cable Fly Crossovers,0,normal,19.84,10,,,Chest
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Cable Fly Crossovers,1,normal,19.84,10,,,Chest
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Cable Fly Crossovers,2,normal,19.84,10,,,Chest
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Push Up,0,normal,,10,,,Chest
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Push Up,1,normal,,10,,,Chest
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Triceps Rope Pushdown,0,normal,9.92,15,,,Triceps
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Triceps Rope Pushdown,1,normal,14.99,10,,,Triceps
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Triceps Rope Pushdown,2,normal,14.99,8,,,Triceps
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Bench Dip,0,normal,,10,,,Triceps
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Bench Dip,1,normal,,10,,,Triceps
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Bench Dip,2,normal,,10,,,Triceps
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Triceps Extension (Dumbbell),0,normal,13.23,12,,,Triceps
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Triceps Extension (Dumbbell),1,normal,13.23,12,,,Triceps
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Triceps Extension (Dumbbell),2,normal,15.43,10,,,Triceps
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Cycling,0,normal,,,1.86,1200,Cardio
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Treadmill,0,normal,,,0.62,596,Cardio
Afternoon workout 💪,"22 Dec 2023, 21:00","22 Dec 2023, 22:16",,Treadmill,1,normal,,,0.63,600,Cardio
Afternoon workout 💪,"20 Dec 2023, 21:00","20 Dec 2023, 21:59",,Single Leg Standing Calf Raise (Machine),0,normal,74.96,15,,,Calves
